tiempo_s,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
14.654,49509,24024,-41053,-1136,8558,-47397,-20988,24293
14.654500000000001,49581,26199,-57329,-13114,6104,-54922,-25689,36783
14.654999999999999,-3854,8761,-30612,-31578,-2879,-22762,-18348,37403
14.6555,-52645,-10072,20569,-31992,-12458,24344,-6277,33541
14.656000000000001,-46529,-13775,43527,-3633,-7756,35253,639,46693
14.656499999999999,-22140,-9471,14651,4648,-8059,2748,-7779,56503
14.657,-10140,-9472,4453,10748,-4486,-10899,-13102,32956
14.657500000000001,-7692,-8839,27424,25053,12098,22474,5996,25576
14.657999999999999,-7736,243,45397,27752,25758,49803,18813,9455
14.6585,11149,16193,84289,43004,47798,65396,35404,-1978
14.659000000000001,47238,40980,121668,69367,62051,73186,51757,4673
14.6595,73353,62954,146535,89185,79413,85289,69359,36551
14.66,76269,70999,142728,89279,83005,91869,61606,54906
14.660500000000001,57226,57944,104855,65569,71833,73219,38401,50951
14.661,36168,43736,71984,41484,53943,50239,19026,62167
14.6615,21061,31500,42340,25483,36751,30011,3820,37452
14.662000000000001,11914,17073,26512,16634,35256,19712,1302,35775
14.6625,6779,13212,22729,10458,30953,12186,115,26668
14.663,2116,7355,13728,2178,14180,4976,-5663,-762
14.663500000000001,-1825,229,-418,1774,9604,2541,-4098,13023
14.664,-5516,-837,-10261,-5858,16188,-9279,-17767,-5981
14.6645,-3624,5644,-3927,-11957,18812,-18405,-21522,7503
14.664999999999999,-8083,7249,-18932,-18320,5556,-23497,-31876,-11280
14.6655,-6619,638,-23485,-19402,4766,-20025,-30559,-21528
14.666,-9486,-259,-1712,-12064,8816,-3499,-16926,-7543
14.666499999999999,-10377,-3136,3892,-5464,9123,694,-10749,-24350
14.667,-7358,513,5661,-3051,7307,-4737,-12821,-20467
14.6675,-3904,5284,5651,3996,5956,-3207,-18236,-21046
14.667999999999999,10458,8838,14689,12715,6524,4072,-20711,-33599
14.6685,14705,10935,11118,12237,6198,8319,-19677,-20524
14.669,-3016,9173,-1956,2307,2090,2178,-24931,-11524
14.669499999999999,-5262,2779,-25029,-6036,-5186,-2907,-23117,-7703
14.67,-4501,-4202,-27993,-11217,-13721,-10822,-27876,-30689
14.670500000000001,-8672,-4687,-24870,-10462,-17980,-14054,-24427,-14502
14.670999999999999,-8340,2088,-19044,-8880,-13995,-13532,-25538,10704
14.6715,-5955,471,-10649,-6457,-6787,-8901,-20647,18819
14.672000000000001,-4214,-38,-10152,-4926,-685,-3969,-9834,14488
14.672499999999999,-5179,13914,-11278,1078,-2106,-1022,-2382,9111
14.673,-1036,20068,-6968,7963,3404,1809,4957,25850
14.673500000000001,2839,10258,-3849,11504,9703,5980,4385,31219
14.673999999999999,1178,14174,-1591,5194,11901,5968,9440,21385
14.6745,1136,16621,-878,2146,9540,3148,12712,21006
14.675000000000001,4546,8544,-734,5638,9724,3828,15491,30863
14.6755,2732,4426,1295,6386,11835,3826,11308,47191
14.676,9124,10614,1170,4841,11630,-1941,8760,43020
14.676500000000001,14329,14026,-12634,-3417,13889,-8477,-1197,23471
14.677,11102,15189,-23619,-14912,13279,-21011,-11788,23452
14.6775,6401,13316,-41004,-20372,11449,-30295,-15654,12003
14.678000000000001,-15476,2667,-34837,-14204,13154,-19131,-9464,16885
14.6785,-19392,-3619,-1442,-237,18007,3062,8131,39008
14.679,-5279,4527,36949,9825,20568,19968,20414,56438
14.679500000000001,3319,11385,53770,19994,28434,23364,28123,48183
14.68,8443,15336,61592,18766,23771,15211,14574,11484
14.6805,14261,10259,49469,9444,15674,8869,1968,-11110
14.680999999999999,13074,11249,17393,-2471,9704,10064,-2042,-5672
14.6815,-1977,4166,-11051,-16626,3943,6118,1268,-4944
14.682,-19302,-2401,-7689,-14151,7076,10545,11907,-9512
14.682499999999999,-30154,-4974,14120,8061,14462,20413,19736,-5524
14.683,-16408,-4559,18916,20270,16222,4018,15218,5057
14.6835,3684,12441,19557,23571,19896,-7141,5515,2044
14.683999999999999,18551,22889,31185,27603,18601,1040,2406,3369
14.6845,26528,23846,44363,34297,20295,22293,10463,-5004
14.685,23584,23730,43662,30565,16381,32831,12154,-13309
14.685499999999999,19116,14584,38338,22918,13150,25804,3513,2833
14.686,13908,16642,37060,15328,10081,17021,-6474,-2757
14.686500000000001,12374,21931,38004,18718,9270,15474,-7851,-18444
14.686999999999999,11245,18830,30833,17201,10129,7916,-4011,-23909
14.6875,2523,12387,-8362,-4500,4686,-40788,-21049,-12511
14.688000000000001,-12372,4751,-65955,-24443,-10578,-85736,-34912,-19460
14.688499999999999,-27934,-5320,-100766,-35461,-16852,-73130,-37609,-11161
14.689,-36080,-12882,-86416,-34221,-22797,-26030,-30052,-10253
14.689500000000001,-23512,-4818,-20360,-14986,-11057,17253,-3481,1398
14.69,-3196,4563,10014,-1327,1824,-2876,-11278,3056
14.6905,17069,15286,12256,7184,7124,-13232,-12096,14786
14.691000000000001,29356,19805,37264,26048,16768,35394,11859,39735
14.6915,27071,23666,69586,40428,26025,90195,34303,49429
14.692,22034,25366,88756,44731,26308,102374,33545,51083
14.692500000000001,29106,27640,86011,46688,22534,71559,28663,45135
14.693,40994,27573,87419,46672,19649,52458,23506,21883
14.6935,47114,32696,80750,49141,25780,59354,25928,29394
14.694000000000001,27866,29305,63989,31317,28438,53726,21434,27449
14.6945,10738,22451,23927,-5717,13823,32828,3423,31471
14.695,2232,19988,-32380,-50889,-9063,10651,-18424,21519
14.695499999999999,-7483,12237,-68647,-90573,-29967,-9885,-40926,16194
14.696,-26111,-3302,-68301,-92826,-29882,-27312,-44029,26354
14.6965,-43246,-28989,-32810,-31092,-5235,-32987,-20610,36877
14.696999999999999,-39534,-29647,-3967,18478,19656,-32051,-7312,41016
14.6975,-12966,-5179,1143,28793,27027,-35187,-7304,31561
14.698,19411,20882,618,30034,32960,-24189,8094,35947
14.698499999999999,38063,29855,10484,30428,35786,-5740,16974,40106
14.699,39806,29925,20568,39088,35949,-3330,10648,46976
14.6995,40488,21397,12698,41081,32994,-17787,8718,27810
14.699999999999999,24593,12598,-4501,28356,29646,-8894,7146,5334
14.7005,-7084,6814,17436,20354,32701,28304,14241,25087
14.701000000000001,-30448,-2932,58004,39946,35737,49583,26115,38407
14.701499999999999,-12578,4748,83907,65904,36782,51116,28549,19214
14.702,23571,22083,95984,74411,34068,44905,22059,-13427
14.702500000000001,43639,30361,87563,67383,30642,46253,9203,-22567
14.702999999999999,35354,21556,65700,52388,18949,41232,-7931,-5858
14.7035,12328,9822,32812,27255,16164,21779,-14315,51
14.704000000000001,-2323,6236,11106,8048,25564,4686,-9731,-6069
14.704499999999999,-4011,7188,6391,5371,28698,11120,-157,-31074
14.705,3759,12513,12200,10373,23921,27016,15444,-41810
14.705500000000001,13561,19438,20023,13794,25046,30599,18186,-23115
14.706,16111,20393,14304,10954,30918,18336,16888,-916
14.7065,9533,15779,1901,7065,30145,7338,4507,4344
14.707000000000001,844,9919,-16775,-817,23047,2218,9198,-6937
14.7075,-10348,5436,-28062,-7416,11000,-3404,2347,-7513
14.708,-12101,4273,-24446,-8774,3546,-4059,-13133,-16623
14.708500000000001,4156,7858,-45381,-19723,1030,-20576,-19354,-15938
14.709,30753,17733,-128634,-55972,-10822,-86165,-52142,-30716
14.7095,35896,23892,-170632,-84531,-22063,-125798,-76140,-30766
14.710000000000001,1936,12943,-126979,-97170,-30061,-102244,-78472,-26713
14.7105,-70918,-19116,-34445,-75429,-38921,-28756,-51881,-10012
14.711,-94902,-40547,62627,-5021,-17471,37061,-8388,29566
14.711499999999999,-41429,-19562,106629,49275,11385,47391,18169,44803
14.712,18216,18258,112475,71288,32744,40784,28224,50411
14.7125,50163,39427,120261,82314,43839,63592,30689,41248
14.712999999999999,50441,38251,104793,73932,41693,82046,31801,30888
14.7135,28079,23943,65947,46008,27987,68516,26347,20577
14.714,5295,7186,34907,14961,5822,43504,6943,7128
14.714499999999999,-6273,573,18816,-3342,1527,26044,7628,30506
14.715,-8836,-1578,9765,-9382,1568,8854,-2155,32803
14.7155,-3800,1238,7915,-7412,7780,3324,-2809,33021
14.715999999999999,4094,9308,9581,43,14306,6619,6389,13967
14.7165,10119,20134,10729,3103,17035,6584,12211,13540
14.717000000000001,8518,21399,4961,2305,20086,2586,10495,29978
14.717499999999999,1158,17027,6490,2443,19124,-992,12002,33862
14.718,529,11979,7936,1766,13248,-1799,5339,29429
14.718500000000001,3108,11878,9310,2108,21611,3623,-1037,23921
14.718999999999999,3841,12948,10073,-2576,20881,843,-2564,18514
14.7195,2438,11454,6410,-2852,13888,-2556,-1721,27362
14.720000000000001,3101,9963,3238,-3032,12436,-2449,3903,30384
14.720499999999999,-572,8861,1959,-7940,12926,-594,724,35641
14.721,-3035,2099,-2302,-13171,7852,1494,-13459,56383
14.721500000000001,-4603,-6634,-4657,-13859,-3292,-14397,-23367,46573
14.722,-7816,-4394,-11181,-15649,-622,-27197,-25204,25922
14.7225,-2897,668,-10764,-14190,1041,-24619,-16446,17963
14.723000000000001,-4922,4042,-3412,-1706,2781,-13159,-5266,4356
14.7235,7493,12641,-1205,14269,14243,8318,8434,19136
14.724,19606,20747,10033,22612,28460,17644,16094,30561
14.724500000000001,16509,22256,20201,17518,31423,15528,9285,9133
14.725,7396,16366,19500,11258,24379,5824,-8517,-9567
14.7255,2257,9561,8243,5492,15186,-826,-13547,-11009
14.726000000000001,-752,8521,-1434,-1771,16177,-3232,-11284,5422
14.7265,249,9109,-9222,-4857,15430,-6738,-20206,-1137
14.727,11231,9767,-16766,-3228,10531,-14517,-26184,-17413
14.727499999999999,5619,13875,-33286,-4631,3330,-17082,-28135,-36371
14.728,-1487,13920,-24829,-5288,6529,-7868,-22502,-30871
14.7285,-8392,7083,-8284,-69,4428,4306,-15462,-25757
14.728999999999999,-7255,5123,-4396,-1242,5799,164,-18318,-38138
14.7295,6513,10004,-1784,-7234,7561,-13052,-18490,-42897
14.73,9015,10611,19356,-1480,9096,-4567,-15599,-25931
14.730499999999999,3472,4644,35676,18071,10427,20127,-714,-7309
14.731,3328,7060,46018,27472,12619,30746,12806,-4542
14.7315,7821,12000,48228,32839,13756,29688,19343,-2277
14.731999999999999,14008,21742,41951,33508,13810,27431,23519,3218
14.7325,16450,25778,35017,34303,20688,27766,20850,9566
14.733000000000001,14394,25414,35889,31824,22050,30308,25228,24562
14.733499999999999,14791,19479,34144,23483,17176,26304,21864,29153
14.734,8719,14421,24432,12253,15609,14803,15375,4867
14.734500000000001,2286,9066,18321,4074,13299,5771,2212,494
14.734999999999999,-2124,5487,11946,2706,9078,6244,-5174,20338
14.7355,-4697,4147,7328,1984,8754,7138,-5560,35678
14.736000000000001,-679,4498,3959,6275,13641,7946,271,49251
14.736499999999999,5309,5300,4773,4579,16029,9889,8212,69974
14.737,-837,9371,11063,4869,15506,12521,15085,61395
14.737500000000001,-2830,9001,16928,6132,14492,12021,13851,57194
14.738,693,12381,9676,4691,13674,7322,3022,42248
14.7385,4561,16608,12047,7783,15419,5485,7458,33693
14.739000000000001,-1242,11588,19948,9496,22705,3449,8781,18260
14.7395,-2018,10179,21824,7928,20701,9515,13922,36410
14.74,-3186,9931,14251,-964,17045,8303,8822,38211
14.740500000000001,-175,7392,13888,-3971,16397,4713,2803,27631
14.741,3166,6206,10343,-147,12379,5358,-8739,12814
14.7415,2704,6349,6923,2018,11958,6013,-15884,-2621
14.742000000000001,-669,4252,-2590,2698,5287,2438,-5290,-6655
14.7425,-4431,2332,-8432,-1287,-10,-3961,7,7746
14.743,-2306,7309,-6786,2918,250,-3062,-2818,13651
14.743499999999999,5243,11956,3041,7076,4794,-635,3809,23709
14.744,8023,10896,3195,5928,5997,-6379,1366,18218
14.7445,3661,9127,-3451,-2606,15902,-22891,-16939,-2146
14.744999999999999,1447,7817,-19328,-11039,9704,-39482,-28495,-25492
14.7455,-4331,4631,-36578,-14297,-4955,-36163,-30318,-21409
14.746,-9071,665,-44254,-10269,-11732,-7956,-28552,-9015
14.746499999999999,-4508,2214,-13308,1242,-11834,20598,-11617,-18669
14.747,5146,8298,23133,12482,1843,26642,4650,-16829
14.7475,15334,15401,27896,13343,11651,14872,7554,-10058
14.747999999999999,28481,21441,17643,8671,9056,3889,-2829,-16308
14.7485,36835,25784,1765,8361,5306,-5991,-4371,-17023
14.749000000000001,22930,17135,-24636,5468,2970,-6666,-2799,-4391
14.749499999999999,-16833,-2016,-22307,-4664,-1322,8396,3524,-7092
14.75,-41461,-11173,-8086,-6246,-8137,22401,-2507,-20989
14.750500000000001,-26410,-4683,10533,4142,-9797,26626,1874,-22715
14.750999999999999,4595,10122,36115,21984,1959,27424,14699,-1047
14.7515,33304,22738,68938,41677,14974,42050,24083,13694
14.752000000000001,45835,27335,81349,50398,25209,51639,25924,10911
14.7525,40239,27449,76770,45534,33331,45389,17473,8684
14.753,30844,28367,55045,36026,25343,36434,15350,5891
14.753500000000001,23684,27208,43613,29966,26784,29687,20757,27611
14.754,15612,20884,41030,22832,23940,21347,12141,24090
14.7545,12680,20290,28089,20771,22347,17518,5273,39609
14.755000000000001,17539,17541,21381,19238,21464,16595,8948,47980
14.7555,16080,15281,22406,12939,24054,13063,8489,42433
14.756,8035,17023,25364,11358,27914,14138,14019,60213
14.756500000000001,983,15154,15719,9422,21869,12185,6699,68551
14.757,3890,11745,61,2646,23476,10067,11468,61257
14.7575,5018,9830,-2196,136,24168,7504,5863,44936
14.757999999999999,9466,14748,-136,1524,18441,4296,5762,42458
14.7585,9539,17050,9716,5999,21737,3946,10291,41233
14.759,3593,11568,6296,2212,16060,4102,3697,47964
14.759499999999999,-11566,4895,738,-1179,14570,-3254,-5977,25804
14.76,-16129,-4782,-3831,-5750,16278,-5446,-14311,10884
14.7605,-15181,-2841,1556,-6723,13336,-1049,-8120,17369
14.760999999999999,-10238,3873,8078,-1957,9728,-949,-12384,21050
14.7615,5099,6842,8996,3900,8933,1399,-15193,2179
14.762,5171,8289,9567,4661,8551,-971,-24181,-117
14.762499999999999,-5177,2203,2683,-639,8147,-3454,-23905,-14757
14.763,-3777,-17,-4157,-3029,8358,-6808,-17426,-22984
14.763500000000001,-2782,3068,-5484,-3693,5559,-7046,-15381,-40572
14.763999999999999,-3929,7274,-7094,-144,6744,-5051,-11561,-41537
14.7645,143,9163,-3798,-2909,7202,-2159,-5751,-15871
14.765000000000001,-1266,-1787,-12571,-19504,-7864,-8317,-28321,-36967
14.765499999999999,-8946,-16787,-32090,-42408,-34389,-27701,-56601,-42554
14.766,-17065,-21810,-49999,-62904,-46576,-75895,-64039,-44614
14.766500000000001,-35915,-21096,-81000,-69632,-40961,-127712,-71755,-38108
14.766999999999999,-45646,-15494,-130641,-64194,-25670,-128655,-64831,-39952
14.7675,-34080,-3454,-179207,-73788,-12750,-100902,-52721,-44735
14.768000000000001,-18025,16878,-161206,-65616,4183,-53991,-27868,-43280
14.7685,-14421,25371,-88801,-20011,26518,7036,12599,-5401
14.769,-36144,16644,13774,29371,34556,61643,39876,30922
14.769500000000001,-17567,13691,130831,80914,46566,103817,57786,49059
14.77,35752,22718,213914,121275,64156,129868,75432,61181
14.7705,83426,47904,224401,125916,64873,120653,65629,38070
14.771000000000001,104336,63348,196810,104055,61583,103779,45272,34902
14.7715,94477,59937,142041,71187,45747,86925,35688,34349
14.772,58774,39514,86984,39370,29133,67284,21506,17617
14.772500000000001,15144,11319,55048,27377,15827,53838,12382,23161
14.773,-9875,-1714,55279,39406,19934,46859,19576,32784
14.7735,-9715,3804,53443,47999,26975,30284,21506,28909
14.773999999999999,12115,19134,42608,48634,30386,13250,13072,20784
14.7745,32071,29473,43154,49576,28343,15146,8216,27061
14.775,37743,31836,46228,46148,29481,27891,8066,23654
14.775499999999999,30511,27116,37804,37123,30553,36264,7403,10834
14.776,19984,23547,24899,26313,27830,30388,8166,37641
14.7765,12455,17923,13204,15943,21045,22132,8833,72048
14.776999999999999,7896,16277,2177,10028,18069,13632,8858,69548
14.7775,7303,16245,-786,6044,18446,8846,6764,58001
14.778,4194,13000,-1248,2015,19683,3411,5081,33565
14.778499999999999,3888,13018,-3243,-2667,14915,-649,8376,28078
14.779,2013,8961,-6555,-10597,11669,-2909,10199,45420
14.779500000000001,-6827,3467,-9312,-17739,7862,-4999,4148,31851
14.779999999999999,-17072,-3466,-11436,-19173,4987,-8673,-9062,20583
14.7805,-18438,-6587,-11857,-15227,4924,-6142,-8804,27623
14.781000000000001,-12358,-3203,-7426,-10129,12024,-5639,-1446,46843
14.781499999999999,-3257,2091,-11997,-7718,11351,-11507,1893,62399
14.782,-2598,4814,-18961,-6011,8017,-12042,-6082,43622
14.782500000000001,-1776,2632,-20271,-6964,4548,-9463,-9200,16961
14.782999999999999,-4136,2896,-23017,-9639,507,-12111,-15122,-3801
14.7835,-9879,3526,-23472,-11076,1641,-10376,-8601,-10080
14.784000000000001,-8804,1341,-18648,-8543,4353,-9329,-7335,-5063
14.7845,-5927,-4747,-11199,-5535,10106,-7720,-2441,-24876
14.785,-2037,-719,-22358,-8851,6728,-9866,-18127,-43343
14.785500000000001,-7408,5611,-31990,-21824,-6315,-26140,-31532,-48257
14.786,-4057,7234,-52587,-34651,-9942,-39321,-38504,-49206
14.7865,-3764,4534,-68431,-48252,-18832,-36593,-44762,-59760
14.787000000000001,-13204,4299,-68588,-60172,-21854,-21182,-40036,-44551
14.7875,-22834,-5440,-37944,-50069,-21637,-1731,-28237,-39905
14.788,-27025,-9371,311,-21362,-16616,8228,-18103,-37580
14.788500000000001,-21442,-7499,21173,21291,3637,9384,-14635,-7950
14.789,-11543,-2031,32381,51147,24553,4456,-1834,22811
14.7895,5205,8746,37899,49822,30400,-1345,5221,25167
14.789999999999999,12176,13148,21488,37223,19324,-4992,-8044,-5273
14.7905,4966,12733,25573,28959,20569,4962,2298,-25464
14.791,3749,12772,30986,24328,15029,14612,4182,-25612
14.791499999999999,10417,16443,35376,16866,14191,11273,-6359,12138
14.792,20304,21363,27018,8566,15157,-5132,-13191,-3818
14.7925,28774,24042,-1008,2384,11512,-14037,-20261,-21364
14.792999999999999,32688,21782,-51768,-13642,11077,-40033,-29654,-17750
14.7935,21408,14914,-105564,-40877,223,-86407,-45086,-6487
14.794,948,10413,-122952,-73246,-31596,-101650,-52784,6400
14.794499999999999,-36634,-899,-77265,-93827,-35230,-66520,-48744,398
14.795,-68360,-17242,2359,-66620,-28354,-17299,-22912,2808
14.795500000000001,-67762,-33036,69681,2863,-12499,4458,12045,24373
14.795999999999999,-36786,-18021,83859,44358,9958,10389,36118,44398
14.7965,4346,16754,82558,63643,29016,41818,45651,46976
14.797000000000001,41413,46327,117853,87493,48503,100994,55301,32474
14.797499999999999,53868,41249,147883,94920,60407,126831,63413,38279
14.798,53109,33480,135838,75371,53354,105891,49286,39034
14.798500000000001,46909,28814,116054,52734,29681,81466,26559,34737
14.798999999999999,31568,19038,100411,35393,13246,65869,12395,34101
14.7995,10928,-745,73419,12129,5164,40015,7008,37953
14.800000000000001,-3686,-6124,14974,-8982,11272,14293,-487,36373
14.8005,-1900,1444,-32709,-22914,14869,-6091,-18159,22484
14.801,690,10871,-74453,-31029,3351,-30864,-24200,45431
14.801500000000001,-9952,9943,-94843,-36332,2066,-53187,-22790,65036
14.802,-34624,5708,-99814,-35471,11465,-55591,-11743,34915
14.8025,-38692,2706,-81406,-26200,20973,-43749,2216,12662
14.803000000000001,-9051,5169,-24920,7218,26834,-4711,17978,13948
14.8035,18798,22743,55325,39628,43411,35425,37016,51098
14.804,26184,30616,123816,59585,56106,68900,54781,51664
14.804500000000001,45039,40715,163629,74799,59134,86172,54191,38572
14.805,65134,56992,164664,75886,53453,78324,42191,29606
14.8055,68761,55691,139680,66887,42686,70582,28866,43137
14.805999999999999,56485,44516,109550,60311,41414,67961,15528,39334
14.8065,39363,31118,75913,44569,27996,57630,4326,5892
14.807,20544,21027,43643,20982,19229,37821,-3102,-26594
14.807499999999999,5658,11769,15125,7300,12471,21092,-3439,-38939
14.808,329,8150,-3220,5584,-1212,8240,-3562,-33692
14.8085,-454,6751,-10807,5404,924,478,2442,-49704
14.808999999999999,-254,6548,-12674,941,4680,-2962,-7306,-44619
14.8095,-1988,6109,-13857,-2526,4374,-4051,-7521,-49837
14.81,-5062,1134,-18515,-6414,5596,-9064,-1623,-29974
14.810499999999999,-5979,-484,-23714,-10523,3176,-15131,-10511,-10476
14.811,-7156,-372,-26148,-8528,5271,-17517,-18832,-16210
14.811500000000001,-10185,-951,-24834,-12809,3916,-14642,-23877,-11569
14.811999999999999,-11235,-401,-27707,-16621,1216,-11802,-14752,18691
14.8125,-13252,249,-31719,-14677,-698,-13996,-11689,17957
14.813000000000001,-10153,-1152,-31451,-11861,-156,-14238,-10050,13586
14.813499999999999,-9558,-1858,-23577,-7476,-3397,-9419,-3986,17257
14.814,-5701,1353,-23672,-413,-3968,-2931,8282,19469
14.814500000000001,-7106,4957,-27237,-1542,5535,2363,9852,26909
14.815,-5060,3922,-26414,-3409,6599,133,1111,19504
14.8155,-2675,8391,-27151,-2894,2634,-4526,-5,24784
14.816000000000001,6816,13349,-17255,-942,9506,-2162,86,32498
14.8165,10344,11106,-6574,-3114,14091,459,2029,26153
14.817,8203,7570,-1567,-1419,15943,-2052,5694,29439
14.817500000000001,4968,9045,2534,408,17709,-5036,-2936,26729
14.818,6584,9468,1779,1622,16144,-3187,-4541,30089
14.8185,4824,8161,4743,1743,14060,-1745,-9549,22601
14.819000000000001,1182,9783,7261,513,7745,1476,-10784,25506
14.8195,-2351,11181,12189,472,9173,995,-6532,37973
14.82,-465,10903,16824,2954,10881,1992,-7779,30848
14.820499999999999,-923,9089,7261,-1085,9916,-1143,-2545,21628
14.821,-1089,7641,-6939,-9053,10273,-26949,-12122,15507
14.8215,-3536,4944,-22091,-16876,7479,-49651,-27654,20089
14.821999999999999,-11013,1648,-38668,-20184,1576,-37858,-28482,25950
14.8225,-16393,-497,-47072,-21675,7064,-10331,-26500,11710
14.823,-5936,1064,-28149,-15689,14607,14244,-16289,16384
14.823499999999999,7415,5247,-1301,-11188,22596,16434,-14871,29566
14.824,12364,7559,11088,-12001,17201,7748,-16065,23402
14.8245,5208,4826,33363,5188,10242,16521,-8109,18383
14.824999999999999,-6562,-1392,47154,30118,18036,27764,1223,1261
14.8255,-7674,1941,35824,35434,20147,20996,1687,4648
14.826000000000001,67,10569,22474,28631,16863,7374,-6874,16736
14.826499999999999,2537,18653,15693,23245,16953,3964,-9634,11206
14.827,11884,20954,9991,21692,18866,10248,-6099,2146
14.827500000000001,18712,18263,15945,22483,15773,20250,347,-6135
14.827999999999999,17281,17469,30511,22531,15073,23295,3283,-23788
14.8285,19902,19213,33781,25743,15361,20641,1629,-9703
14.829000000000001,20368,18214,27281,27769,12156,16374,2776,-15759
14.829499999999999,17173,18649,28647,26746,10114,13980,1773,-39684
14.83,21306,13274,31068,19783,3638,11760,1474,-38927
14.830500000000001,15256,7215,30512,12181,1964,9989,94,-19819
14.831,7305,10673,24083,12541,4961,8911,4491,9823
14.8315,7177,10332,17864,11011,3921,9666,3613,15219
14.832000000000001,6114,10369,21906,7388,6922,11282,-125,7948
14.8325,-3347,11847,14654,8336,8021,11533,2628,-496
14.833,2030,13389,6013,7812,7998,10099,723,8954
14.833500000000001,9138,13745,9623,7474,8398,6071,-882,9964
14.834,1692,13618,17781,23,6373,6216,-4273,1140
14.8345,-1691,14441,13270,-10496,4601,3947,-8417,15654
14.835000000000001,1216,15591,2179,-17632,2535,-272,-15079,16743
14.8355,-5692,11726,-2822,-12176,7031,1076,-7258,39105
14.836,-19269,1247,10558,7214,12727,11216,9298,36219
14.836499999999999,-15213,929,25138,24910,17554,14309,25578,21493
14.837,-5918,10626,25714,29539,22969,12459,19007,40962
14.8375,7456,17371,23525,32053,27153,12401,9578,40713
14.837999999999999,19206,20170,28206,31168,35818,19916,17196,42054
14.8385,17452,19153,26604,24653,21813,18272,20344,40566
14.839,19142,19245,19678,17722,19432,17228,23204,59846
14.839499999999999,13139,12241,13671,10344,24325,15719,12819,56178
14.84,5242,10569,11205,3354,23474,7736,12655,25193
14.8405,3171,14035,10716,-777,15913,1637,13316,21189
14.840999999999999,4816,12915,3795,-8192,14599,-461,4579,29725
14.8415,3321,9109,-4318,-19241,6347,458,-6791,26815
14.842000000000001,-2241,8448,-13807,-31866,-2628,-4642,-21396,12418
14.842499999999999,-3832,4971,-19907,-36882,-2364,-13996,-26065,-3659
14.843,-4727,-2852,-23137,-16083,8421,-20848,-11719,-17367
14.843500000000001,-6717,-1952,-25748,2364,19536,-19196,-6731,-14207
14.843999999999999,-3986,6723,-12955,12633,23318,-12322,575,-4431
14.8445,-7344,14391,9309,14980,26608,947,4598,6798
14.845000000000001,-3504,12010,21721,17245,24654,11079,4670,-10292
14.845499999999999,4773,11792,31607,25201,22477,14465,-4474,-21652
14.846,14239,13977,46168,33329,23249,21554,-6699,-36776
14.846500000000001,18620,17399,54407,37096,26916,27394,-3847,-28106
14.847,15217,17294,45905,30099,23580,22539,-5875,-35554
14.8475,11382,20116,36085,20018,15458,13848,-10531,-45040
14.848000000000001,11634,19478,26219,16852,7908,7905,-12671,-48624
14.8485,10120,12123,20268,13681,3905,8824,-8381,-50570
14.849,5248,8601,19513,9728,2459,11354,-2899,-25763
14.849500000000001,3508,8214,17077,6662,109,10496,-3163,770
14.85,2208,6401,14678,5289,-4001,4491,-8312,15341
14.8505,-1541,5646,10146,4269,-2762,5267,-771,16453
14.851000000000001,-855,7604,5122,3391,-247,5711,4649,-3274
14.8515,2340,9099,10984,3369,5091,9638,1350,11878
14.852,7052,15527,14242,3981,11478,9553,13068,19526
14.852499999999999,9076,19027,13241,2056,12624,10455,16297,16547
14.853,10061,13723,14335,1759,14951,9431,84,25836
14.8535,8214,7172,7978,3155,10799,5111,-5550,32681
14.853999999999999,6044,3381,2031,1096,1718,4838,-7369,25583
14.8545,1698,5398,-6323,-8997,-6714,4946,-17876,18409
14.855,493,8076,-12531,-16019,-6552,6724,-24480,24110
14.855499999999999,-2233,7513,-13351,-24126,-11131,1016,-24932,39855
14.856,-8592,4426,-10358,-23996,-7990,-4615,-6936,61416
14.8565,-12894,-5916,-6752,-3924,-462,3715,8021,67216
14.856999999999999,-12978,-7630,-6447,17653,14213,8697,16900,67050
14.8575,-10291,-2249,-7198,18137,10906,269,7440,63838
14.858000000000001,-3308,-5851,-13186,10856,1632,-17168,-1854,38688
14.858499999999999,-3379,-7687,-16301,6103,7153,-20319,-907,30018
14.859,-3254,-506,-18763,921,13279,-14340,-6467,27024
14.859500000000001,4572,13269,-4167,2825,24107,-5920,-1736,8338
14.859999999999999,15378,22666,33715,10558,33998,10198,10424,-6865
14.8605,33186,33468,56056,31647,43993,28704,29803,8950
14.861000000000001,42008,48068,65395,49327,55396,41584,44428,49551
14.861499999999999,39571,44770,46106,40574,52825,38106,42066,60986
14.862,17358,30679,27486,23724,43976,31976,22156,60193
14.862500000000001,6336,19130,21043,9649,27519,22341,3602,56522
14.863,1155,9843,21118,633,16879,8966,-11611,28320
14.8635,926,436,17957,1257,12189,1233,-27164,-5512
14.864000000000001,1805,3302,25858,8798,17408,4123,-24759,-10612
14.8645,9096,7086,34809,10447,17403,12741,-17146,-11439
14.865,4223,9286,29953,5572,12050,10813,-18936,-31877
14.865500000000001,624,7248,-1386,-7187,9483,2719,-19809,-33093
14.866,650,10429,-33544,-20915,2219,-16907,-26444,-29994
14.8665,3279,8466,-53586,-30464,1243,-25178,-28100,-36679
14.867000000000001,483,8667,-53586,-27373,3485,-14079,-21756,-36771
14.8675,-5027,6726,-22534,-5739,11576,9324,-7183,-28035
14.868,-6899,-16,26091,25988,17946,34811,15498,6401
14.868499999999999,-246,7274,56343,41570,17628,37123,23163,14685
