tiempo,paquete_id,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
16.526,1014466,-1986.5920410232338,-11330.601540770505,18499.347725904878,-4063.5190872388775,-7435.764327580206,8348.107219582907,-17608.106382718994,15577.128433844027
16.5265,1014467,-1610.6721382219512,-10800.2953088022,25280.3176371237,-858.1976645541217,-5479.095986376962,8866.760706113102,-21490.00915885062,6091.191913569059
16.527,1014468,2770.213406998164,-5648.504393618942,23805.44590741299,4219.713189165794,-1810.2087680446712,4057.1898102610958,-20875.19105555048,-6518.65809662395
16.5275,1014469,9289.360508745978,3157.7166007308006,14610.840306302158,6201.417432443699,1137.533791389059,-3551.176421745732,-17512.025553868127,-13333.66666399783
16.528,1014470,12345.121296224104,9433.6315205133,4028.9420442496603,3249.9511551385317,764.2675724287676,-8233.530984200323,-12872.781321437655,-8715.601282916385
16.5285,1014471,8020.940602371206,8560.190494396953,-2139.753740423157,-1330.2018617518333,-2641.927587585875,-7842.9094524602915,-7115.8987634804635,4489.560308933458
16.529,1014472,-847.5856877328406,3287.8743134755914,-3736.8716951807037,-3529.437749188992,-5420.197645478163,-5127.627694243925,-152.56555522038434,15526.41171356942
16.5295,1014473,-6928.656045073247,383.6489272562121,-3822.9806938120255,-3161.9917293485487,-4486.164712780212,-3406.033511437183,6786.472604144508,14635.705161050499
16.53,1014474,-6351.623088922416,2254.11553622505,-2951.927871759536,-2865.4915930061716,-1001.3872788687777,-3018.500630312855,11179.365104197688,2755.449822447018
16.5305,1014475,-2536.1022839370244,4575.463296628778,1327.2790237246013,-4034.6758842741847,1216.5080627789862,-2296.4349307843595,11554.538220411381,-9806.575504548175
16.531,1014476,-1212.0085328941814,2732.068845179233,9019.95294785741,-5436.123246884636,414.9148489108179,-433.6388404397171,9400.219531557881,-14485.385553286807
16.5315,1014477,-3489.6133819662923,-2043.8549067217439,14556.09290170771,-5507.157631582957,-1217.5985603116796,1551.4811253310002,7524.124996804796,-11373.474543260834
16.532,1014478,-5558.30179531783,-4804.0327775132,11838.89506824422,-4441.525762997004,-320.02165392819825,2018.2713740458498,6690.755836073831,-5424.040288607669
16.5325,1014479,-4410.8878240523345,-3259.2515081803454,1942.869036496389,-3321.4140740300563,3864.1909609783384,280.8150886033277,5361.133834219363,-457.4555140346811
16.533,1014480,-1833.178629307067,481.4886091227834,-6915.791706822387,-2241.634427934617,8828.307529766906,-2642.8046844848827,2908.201780142983,1415.4115295162817
16.5335,1014481,-1927.8933033394983,3470.0519815161124,-7949.83699001267,-613.6949921566998,11597.88404247792,-4785.954380106456,1244.7230908138692,-1035.279449192578
16.534,1014482,-5808.335735652225,4558.954656887228,-2422.439566049109,1119.0370109736182,11504.805613545008,-5197.924505793831,2188.06027091982,-5942.157744830507
16.5345,1014483,-10339.061568382078,3745.691522329207,3332.495891927924,1662.0500992207917,9867.234911626667,-4874.573455959699,4581.072798469037,-7974.910199231852
16.535,1014484,-12077.977948038644,1296.306049447016,5539.598414107858,951.7814485477725,7749.382122739601,-5027.653582964786,5648.866689523899,-4080.303193362718
16.5355,1014485,-10711.102056908276,-1709.0561829641802,5474.651312983219,657.5695614632368,5177.938536110066,-4977.351383806108,4805.313668031448,1282.0365450905902
16.536,1014486,-7857.7868214698265,-3243.663632942078,5344.781945188241,1896.3205417193926,2286.875802668141,-3045.644723080822,4617.689479448069,1.4274084688850053
16.5365,1014487,-4242.272016983034,-1825.4704299372784,4746.04605586461,3317.614855822832,-158.47291455951427,662.5221768110937,7469.402713621528,-9969.370440640236
16.537,1014488,300.07803138393047,1947.9013194468753,2208.677094791778,2499.0297874804246,-1740.3854352191333,3774.457490104331,12146.735655303573,-21136.493943291778
16.5375,1014489,4901.442394448853,5845.236944244927,-1854.6818252690982,-915.0609320550907,-2916.506730979204,4179.975245395764,14711.999157505867,-23952.404253292014
16.538,1014490,7441.767614320642,7932.834626315444,-5304.623552225337,-4459.165582585816,-4171.169961005815,2136.6126591665334,12580.155811154582,-16156.411615140234
16.5385,1014491,6413.441345149625,7571.503207572865,-6334.267602879603,-5520.688585580056,-5299.994601597822,-202.07435542223539,7084.365411633986,-3712.284818876773
16.539,1014492,2446.0184373448537,4825.69222964611,-4485.095417095781,-3928.566676089964,-5868.4344898225245,-679.6839577109786,2219.9719588847183,5470.097914843576
16.5395,1014493,-1941.517684899478,253.9266463952299,-601.1447006684348,-1427.4670938997415,-6061.302935068927,1128.1845021110935,1231.0129370708523,7418.308328959405
16.54,1014494,-3965.3625549798526,-4350.560981450968,3528.564865011491,500.9859746879338,-6827.3220877697695,3204.637764778251,3824.7944667274987,4084.2625529954184
16.5405,1014495,-2522.7781261628297,-6502.8990004396655,6079.197155195008,1403.7767155563815,-9001.718181004682,2586.3374740358977,6319.844534992157,1638.239427827726
16.541,1014496,881.2958361914898,-5332.620042390342,6161.562819128272,1095.5848376715476,-12136.830708398817,-1180.9019105530388,5338.685624539261,5173.22354381162
16.5415,1014497,3300.8860600176486,-2624.6126387182767,4222.931329749847,-576.9153520682721,-14507.44631055176,-4415.031797604874,1623.318112449082,12976.870596726618
16.542,1014498,2922.274375123503,-1001.6541528781299,2234.2376707196445,-3004.443207963284,-14728.793370814894,-2750.901432458754,-868.754377742117,17198.034496014036
16.5425,1014499,631.6337307084932,-1593.7408132395599,2842.092244855814,-4783.4478786154705,-13211.601052435537,3542.571989682896,257.4821863509842,12315.009592692382
16.543,1014500,-844.2423667083403,-3352.58297649549,6275.178858992709,-5255.397964198085,-11468.201161362107,8993.436886844858,3253.1247801191257,2398.6839428073326
16.5435,1014501,979.5421951375665,-3620.2437391474127,8156.439635160657,-5839.893664097063,-9993.15513132069,8156.6289642372485,4633.867743495381,-2473.1860034656875
16.544,1014502,6548.038241240636,116.62368308590726,3304.6544356577783,-8614.838697321735,-7659.868437404313,973.6905743291209,3243.6562869769555,2088.0439134356516
16.5445,1014503,12802.872881043519,7036.270171831133,-6908.097411823816,-12919.064943385725,-3802.1312297463037,-6813.950588171779,1615.923003812729,8988.178116440246
16.545,1014504,13458.95699344338,11698.975057075675,-13603.060099418915,-14536.689094915328,-56.75271162282843,-8377.347855077976,3279.84012131244,8136.077589203573
16.5455,1014505,4044.6525705140484,8681.221055969112,-9573.504606154416,-9669.385995834578,1250.0501335935223,-2185.167049960706,8429.802461574833,-977.6685697017947
16.546,1014506,-11114.907971795386,-665.7991653187601,1874.217536949961,778.9165815532178,254.95416847594606,5472.696616694685,12727.866049180464,-9327.943815740135
16.5465,1014507,-19996.17413770318,-8422.226417942302,10206.708384200978,11905.874855552733,-514.3893969845635,5924.296200528981,11335.387272274898,-10439.476759927544
16.547,1014508,-14620.850359407266,-8247.685086674635,9056.616888041115,19043.86668954848,667.9100866287536,-2446.598159818563,3992.0090970500773,-7445.269155367956
16.5475,1014509,-3.8977924334262752,-1637.0669320214834,1306.421646947716,20324.725373614063,3342.3616382606215,-11712.319699572256,-4576.370426597262,-7043.853808197975
16.548,1014510,11580.830342941383,4769.445316071712,-6280.95336594226,16364.645218281421,6608.996154849963,-13189.070462668562,-9052.698720127017,-10801.194483406638
16.5485,1014511,13286.722946161743,6301.107251723478,-9377.95158115837,9448.56503588781,9970.990994986047,-7170.392232985969,-7910.3545904278635,-14548.687824186873
16.549,1014512,7911.259563339525,3475.6309717234753,-7112.654014787072,2804.092034916197,11990.94120722012,-1496.380186721217,-3935.7052647974715,-13637.184310893554
16.5495,1014513,2000.001552880487,-410.72007967708305,-1558.511905814491,-1036.5155453832504,10605.975766412601,-1676.6060663501594,-1166.5681159298701,-6757.05560613823
16.55,1014514,-505.64745166448756,-2973.182869021044,2140.0756890921957,-1796.3118641230776,6112.219644323179,-5426.682923748189,-1499.0050387094725,3948.5348138508944
16.5505,1014515,208.997713993469,-4033.8036381276597,-1017.2586689369318,-1063.27166026936,2006.4920430581997,-6894.756309302684,-3960.9580450137128,14754.558564598683
16.551,1014516,1500.5569223749171,-4507.257518313263,-9897.86795447156,-486.28927690497994,1203.8409174198982,-3681.1464650822386,-6609.930240008844,22478.09361498607
16.5515,1014517,1008.629715977092,-4666.314801860339,-16821.292508155682,-571.3863889035443,2526.578324923042,1358.1078440675724,-8464.229739052562,25629.907553004425
16.552,1014518,-1159.0221659573945,-3585.2259342648267,-15746.169256807352,-842.3665838686004,2641.881652062578,3893.8605849776504,-9637.187412570256,24434.229116428203
16.5525,1014519,-2842.9577362588348,-635.6179769145103,-9231.338687753483,-743.5582865682788,720.6581621343712,2403.6596817146074,-10424.342438026837,20753.497281672964
16.553,1014520,-2533.095943596688,2751.3451607461384,-4536.547150617402,-230.5619232040218,-902.1847338330664,-974.5587502153783,-10825.813618615506,17251.416959335922
16.5535,1014521,-1135.9380056925374,4161.821190013108,-4329.214833608925,542.5844235398333,-408.1252805229638,-2859.3378617449275,-10573.862418612833,14602.072786629244
16.554,1014522,-853.0255858814521,3200.8379681843544,-4852.073514166948,1616.0537494248656,1538.090863552643,-1743.679177347086,-9263.121440780862,10356.917137014487
16.5545,1014523,-2709.126289245303,1818.9111399540134,-2470.2458006307843,2839.357747630708,3653.386058677079,922.5456948590754,-6928.1878436165825,2873.3592923717897
16.555,1014524,-5390.33245957857,1300.9680807255072,2210.9837655205483,3765.2956539102734,5395.8617976985215,2766.193576040705,-4700.029872612868,-5348.940541704115
16.5555,1014525,-6430.051237636952,665.5604800099582,6948.407581270946,4476.956160791976,5863.235567464523,3262.5076715514506,-4131.771498044498,-10654.844725407402
16.556,1014526,-4482.947888653263,-1107.3719608999409,10292.314786409737,5471.096870233098,3693.8666935252686,3495.271579699257,-5521.033319832417,-11841.196760481735
16.5565,1014527,-337.13762546053476,-2553.942237474832,10303.175101910912,6026.566652079044,-639.0444171242034,3480.6158647943557,-7554.854424714233,-8725.378914010504
16.557,1014528,4101.2202693324125,-887.0513096694522,4938.251800151571,4145.222571490633,-3944.081058972068,1811.285329519742,-8804.814430551027,-1360.0331713018159
16.5575,1014529,7165.947733623483,4219.316980358396,-4018.271368877413,-568.8202566545674,-3232.693943654268,-1352.72489406049,-8829.138848109145,6616.384597374003
16.558,1014530,7871.675962627047,9134.734061037887,-10634.611105844728,-5146.763667386071,951.0840678857085,-3304.638653003307,-7723.309351659927,8851.828686343395
16.5585,1014531,6165.2449801551475,9857.371184974754,-11378.623478531636,-6257.593177308399,5171.148389685176,-2692.7299181563994,-5724.610207853637,4859.792227034993
16.559,1014532,3269.0378435565017,6868.883774498425,-9829.834308737329,-4634.808016204552,6854.75719651958,-2496.577392776515,-3792.117136576333,3760.658039720247
16.5595,1014533,1064.4248853504869,4582.168179580141,-11864.003839836445,-4432.05793207241,6425.843172478482,-6230.113914429381,-3300.082102301385,13753.821551230489
16.56,1014534,602.3948861478821,5409.760588111738,-17779.037400873844,-7605.932557253793,5796.858845606061,-11984.18081120064,-3871.5100634865594,29431.646512949163
16.5605,1014535,1429.6362548669313,6627.82847309154,-22402.33350253657,-11018.318337227545,6067.940642622183,-13376.553162618507,-2561.378800938979,35233.17843274097
16.561,1014536,2446.3608557436655,4724.132112912631,-21958.35957594246,-10718.370673862904,7142.2756226306465,-6970.496830421795,2727.017591079919,22607.440897860302
16.5615,1014537,2950.6982794062783,728.8604012716165,-17691.978064457333,-7458.720484147049,8351.233848574775,3402.3079874995424,9406.9368467122,310.66118513996446
16.562,1014538,2505.5387606859967,-1432.667687886411,-13045.414986001208,-5453.266174646166,8797.475868571539,10442.19394894207,12221.324187717395,-14035.183917383223
16.5625,1014539,406.5111550442971,-633.7372098682226,-9716.85276251947,-6292.31490466518,8128.4889153766835,10070.742950365253,9436.466283893216,-11399.304427626572
16.563,1014540,-3679.635569105551,350.72558537800705,-6597.399671001566,-6773.685161465236,7323.909297985932,4126.109898874107,4864.709866917874,385.26575241643786
16.5635,1014541,-8533.220624056983,-855.5285683918191,-1368.4948503342362,-3219.613602793922,7438.76671168041,-1923.2347944044336,3006.5715594321473,5454.7541688688325
16.564,1014542,-11080.931657924302,-3015.7457150965747,5989.855533884895,3996.6881336290007,7595.412239537154,-3961.387704296677,3929.785507807761,-3453.676337541254
16.5645,1014543,-6568.058579785322,-2206.5050314165746,9789.669975785226,11023.035513613959,6302.007450102626,-4229.159815560207,3981.58390100417,-18092.573413743878
16.565,1014544,9453.136320091562,5066.38870798033,877.9335379334907,14352.707260933374,4920.534958895152,-10928.272031141192,639.5316666365679,-24381.960421329288
16.5655,1014545,34096.56936616816,18135.533304881996,-23004.48121829256,12947.989873079649,6801.38345081503,-28383.70230305128,-4078.7541920002623,-16514.538281600726
16.566,1014546,51212.578838849644,29897.721092668242,-48621.556959749796,7155.771906604168,11606.941860474666,-46490.8848632724,-4872.041277513417,111.46940193890987
16.5665,1014547,40836.626952778395,30155.164544420993,-54244.6810002507,-2258.770742780507,13408.682364778619,-46104.44526574729,1634.1559042198423,16573.26724258068
16.567,1014548,1141.9115636463175,14236.964415752325,-28664.34328067866,-12240.064343815313,6950.72915044125,-19782.532818137333,12106.824482087228,26250.510830704192
16.5675,1014549,-43886.119299244834,-11525.691198198725,18648.136649661516,-16233.331350094773,-6027.18197387426,16822.920360971402,17833.00349809508,24368.263312684576
16.568,1014550,-65366.570057297744,-34379.933052484506,66691.15296548148,-8779.160978591326,-19178.353579437906,39902.17275409267,12416.514927879807,8694.17702035752
16.5685,1014551,-55833.82853495212,-45368.433722391084,98428.13872214142,7529.162823506689,-28623.821270526532,41463.316646947125,-1820.6050391256504,-15773.929625599867
16.569,1014552,-31088.810011592625,-44657.655640295634,107336.09019313607,22410.53317594913,-34683.15362826719,33180.4880302998,-15706.732271915753,-36790.75984731382
16.5695,1014553,-10483.527353234145,-38031.983140761266,95848.95463981059,26966.942681707384,-37659.144885987,28816.77371016561,-21179.656041511225,-44278.35961018995
16.57,1014554,-1266.0328970683258,-30251.615582110004,72570.30993978059,21060.936410450093,-35797.95578381959,30123.535558836993,-17300.255495325502,-39138.92215074431
16.5705,1014555,321.9983245664189,-22317.185697622303,48054.87785331745,11082.22740220982,-28482.894101390157,30766.00750758809,-9289.830967741858,-30135.200320927437
16.571,1014556,-52.459350567402,-13601.675997004873,28399.794038374625,2575.8597828162783,-18768.86455076937,27142.885762400365,-2626.296716219873,-23069.24296902975
16.5715,1014557,-157.91924965825092,-4836.751636265554,12748.451806827707,-3303.30759679529,-10839.048311959157,21124.12877302858,1400.719278788587,-16136.27306396662
16.572,1014558,-561.0788145483566,1554.5673772565315,-1636.0052228854966,-7583.105626962564,-6126.310468757663,15571.016728127292,4680.348562305566,-5899.432534535308
16.5725,1014559,-1865.0048897710003,3760.4694886230427,-13938.300382387304,-10454.933868769363,-3427.3537081529885,11364.72940286608,8445.503050461131,6114.890907130401
16.573,1014560,-3110.3554425473176,2791.5494612336124,-21647.80419416126,-11341.668828240405,-1893.7130025072966,7908.885699755732,11641.799727246345,15651.306579220596
16.5735,1014561,-2314.5267799197754,1996.9296012664054,-25181.707585644985,-10721.336020959076,-1943.9476379112693,4178.199392460493,12288.71869901363,21697.670331694586
16.574,1014562,1415.3955600787922,4039.4762362892343,-26541.623771311148,-10203.789197757922,-3232.228733429891,88.32704502090746,9315.764241049576,25118.67862006046
16.5745,1014563,6101.856473096848,8253.351221778892,-24771.684926511414,-10420.02812304077,-3709.7083221529683,-2142.3448312960572,3763.761773824679,22924.796734300806
16.575,1014564,7928.7623901082825,11325.066524316497,-17783.20076061198,-9885.091564970655,-1795.9000870603304,-145.94863419566536,-987.3501497801044,11343.662282193982
16.5755,1014565,5145.4892797378125,11065.90315727847,-8677.097525995898,-6812.370332841445,1581.0051449711718,3752.129396387176,-1431.376056582223,-4623.68306295509
16.576,1014566,602.0482188717306,9012.87532387397,-4576.35074611739,-1587.544247529786,4104.10862974872,2922.692401174143,2394.3614756050083,-12872.191055626383
16.5765,1014567,-1157.1052146808324,7987.5936537393445,-7235.527595976368,3442.2138496317166,4572.507297058759,-5546.2742888358625,6565.384646020906,-8628.792346957674
16.577,1014568,635.766439594865,7575.491094682707,-9793.880919241035,6458.347197314586,3609.235697512603,-15554.955958278324,7648.50709298179,-578.51064456719
16.5775,1014569,2231.3938431544125,4581.662186902211,-5652.2877855680945,7456.570482375651,2420.317793180977,-18222.52476890981,6104.63657704105,1080.2316718236043
16.578,1014570,397.4171915497909,-1668.3217651834457,3715.815829665972,7158.814039707845,1524.7334366215155,-12278.625448877441,4325.0832196457495,-3174.9165031299763
16.5785,1014571,-3789.2932373091044,-7496.52748177813,12540.318642437684,6282.777279692884,789.6605661116155,-4924.015262351189,3131.7976769450506,-6534.718183748808
16.579,1014572,-6642.317566450234,-9413.389355057525,17600.264060470345,6366.6580427921435,577.3173924054427,-2951.578927421204,2115.968170241711,-7652.921816980674
16.5795,1014573,-5394.933411229273,-7561.522290963947,17569.06549496474,9211.688972189677,2312.6838956375614,-6451.019272398125,1931.3096831430485,-11617.273071343689
16.58,1014574,322.38535925963515,-3508.0268832941765,10156.615487585561,13966.14868501166,6909.580660583339,-11229.82083161984,3473.683613516103,-20090.566091042278
16.5805,1014575,8245.233235300937,1886.9678289666954,-4542.933812902587,16234.316279736242,12342.939685720197,-13520.686119593445,5189.529600172871,-25835.36669740091
16.581,1014576,13923.796927896092,6659.58072147884,-20085.602704350335,12024.59641793546,14114.258153512696,-11314.88605824898,4012.6483023164074,-19334.39176054018
16.5815,1014577,13851.129522487941,7780.305865179991,-28072.867106229212,2366.2053611175306,9846.438709728733,-5445.129051178651,-430.6600942261216,104.57679311978882
16.582,1014578,9786.649522738539,5856.339090832946,-26337.459946968207,-7049.625465362681,3092.631845289838,-1846.8528302776617,-4648.167128260483,21146.484912007712
16.5825,1014579,7798.252237086751,6174.148087975723,-20295.925424280627,-10949.68029101781,298.0701273905015,-7975.056580548271,-5196.583772873932,30146.775616267667
16.583,1014580,10866.292993357485,11604.144532370829,-16878.7693582924,-9020.769925129094,3358.878543982966,-22315.958250859283,-2454.0647570421897,24840.24622161167
16.5835,1014581,14642.591005168331,17523.20927292852,-18594.494068725333,-5606.788956445431,7645.475117151938,-31623.58608502033,250.7807744131569,15762.81294052914
16.584,1014582,13176.546564698921,17404.686555933073,-22440.284019724902,-5015.3637012030595,8531.505596219511,-24873.315380934793,444.37416059011593,12771.850224421087
16.5845,1014583,6385.620209641034,10990.027482405632,-23022.355943809198,-7204.388513590784,6863.213149445124,-6954.192043369709,-1184.3628293900038,14126.438488667929
16.585,1014584,-1375.2550202212842,3221.5394501683622,-16860.024549763537,-8468.759490274217,5683.348069394535,8246.193881249574,-1935.0344191452605,11487.992078591811
16.5855,1014585,-7296.375290002414,-3082.727622025828,-4804.346734271156,-6068.626166141972,4543.8645467068345,15551.015553830115,-208.71261437101566,1365.9083262754375
16.586,1014586,-10356.535565902606,-9037.599941279863,8470.199878038886,-952.4665446630916,989.452546140632,21041.69147477554,2491.098202412253,-12645.840049521747
16.5865,1014587,-8249.397050598312,-14303.177202998748,17103.25472613767,4094.331165107884,-3753.660180245157,28148.111266536664,2804.982436991908,-25844.44516093193
16.587,1014588,224.48086420115942,-14785.665816921539,17583.19471298851,7210.929046650697,-4969.459720368111,30830.919557329376,-941.8801500670488,-35152.518493813055
16.5875,1014589,10303.128259309244,-8410.73819595055,10832.636054337421,7793.348408096997,-730.6538575107843,23527.15406929518,-6523.6559263650815,-36791.21881121244
16.588,1014590,14007.579489564947,179.592632537775,727.1332605111675,5850.582731507189,5580.612658275835,10590.274532698584,-9483.075041475415,-27452.700263620074
16.5885,1014591,9043.874235538238,4553.050759086257,-9043.791346686683,2235.680745526529,10144.368152893054,952.2255648135326,-7262.52696236076,-10622.881148810167
16.589,1014592,1707.0098699727732,4298.042820216351,-16060.885266054003,-1373.1930329857996,12990.61063457267,-2375.1475986910928,-1820.4771716090854,2634.0397445781846
16.5895,1014593,-705.6527956627497,4198.900989374962,-18653.09315494826,-3703.0159136973534,15614.00392243608,-2927.392750485823,2020.7155276587991,4155.534175324336
16.59,1014594,1870.356620119468,6792.848255467999,-16609.08895439679,-4892.04694266621,16999.590846010153,-3813.5736028389083,1277.5339305218404,-1625.6201522175534
16.5905,1014595,3738.893788818219,9595.292827420033,-12209.529019960943,-5822.979151958514,14970.693945741406,-4742.087405208256,-2199.7179233062507,-3330.5670615456947
16.591,1014596,1775.2869387904639,9632.869432846466,-8596.545555986744,-6576.224849395225,10233.642202950667,-4732.851559082228,-3871.523308864642,2135.346698741248
16.5915,1014597,-845.0749483885602,7443.490005312633,-6692.429424077128,-6151.349688787098,5919.597770632516,-3862.8465828800645,-1310.897248299486,5499.510116487194
16.592,1014598,99.76465141442532,5689.368591652092,-4893.648911495457,-4122.509540832503,3157.911563264822,-2456.528553650138,3765.972807878108,-1240.3306082313466
16.5925,1014599,3734.9548210810626,5702.665522067083,-1935.168018848026,-1900.3397502353928,255.58332187938322,-1143.1955410858245,7682.616002973681,-12397.116357831957
16.593,1014600,5646.8002764388775,6341.161956277918,1207.1769681043952,-1284.3332552463598,-2820.166548008294,-1454.8010890686292,7910.643345682455,-15546.481654180363
16.5935,1014601,4179.0688034477835,5674.053636837161,2530.5259305330856,-2127.1003368020556,-2676.646105002932,-4183.104462547826,4254.027421330604,-7650.824887795821
16.594,1014602,2167.809554818994,3523.1490056059847,829.229331391105,-2857.0751521080783,2103.113386838603,-7298.5952980774255,-1705.7657839295189,3238.1349554603303
16.5945,1014603,2300.589913227539,2168.3789220333756,-3987.7457663889945,-3354.5008637427545,6582.367939961587,-7510.579911795927,-7711.400325656945,11512.890092362115
16.595,1014604,3233.447343817257,3767.6758847117017,-10649.030581487663,-5597.065163242623,4553.786841086791,-4210.450217135838,-11924.089946809585,20825.725839059967
16.5955,1014605,1451.6676684836384,6959.964394997449,-15610.85999129761,-10362.570774669795,-2990.862140622012,-333.77757451845173,-13508.568892792158,34395.007310418936
16.596,1014606,-4121.469896890354,7314.10088461761,-14262.117768836626,-14355.584488747187,-8487.012735742577,1201.4252939855905,-12359.04195727981,45069.70066889332
16.5965,1014607,-10430.953233071203,2080.385207034831,-5146.371486078184,-12579.541284412808,-7507.11697194041,596.4162016758928,-8713.999376888183,41701.18094368007
16.597,1014608,-13280.237893684478,-6432.073667462375,7635.478370875684,-3997.0974109455747,-4457.4333518274525,-124.3887564798988,-3432.66609008064,24088.418799604733
16.5975,1014609,-11471.35584759557,-13227.159660182127,17559.30848250427,6552.347043663729,-6303.658945645646,-401.69298398543833,1837.9645570749258,5454.247354165856
16.598,1014610,-6832.211022275694,-15040.556706698804,20409.50226123895,12564.322004326807,-12759.683176877637,-1681.8385712946274,5412.364700523116,-2071.8994889421047
16.5985,1014611,-268.65656381636654,-10967.478538183565,15604.895671613438,10692.275806992493,-16657.72663680713,-4814.854684429592,6343.674329763842,67.8706148668789
16.599,1014612,8976.82896376395,-1367.473578843028,5936.3821832955255,1575.8288885321708,-14285.624901992294,-7901.564945447664,4601.18067048812,2464.442720203215
16.5995,1014613,18087.637432101867,9988.773377098552,-1995.5508893001308,-11381.436860028869,-10964.626215932116,-7147.269420307463,1485.7310817797006,1926.741494588458
16.6,1014614,19007.810443100025,14941.06065854265,-770.6840101835915,-22964.346149496258,-13450.75767660594,-571.7091709742454,-366.22420521273307,4174.850110830081
16.6005,1014615,7493.021064579301,8244.9215399891,10380.737693966612,-28072.10107646439,-19688.30620696174,7777.992545721696,595.8440604807256,13267.890378688722
16.601,1014616,-8479.65747144728,-4285.668139891557,22983.38852353774,-24256.662017284278,-20384.173607425753,8399.368656021792,2141.0649241018473,23882.33913238752
16.6015,1014617,-15818.992876735783,-11024.063882994747,27098.47037706567,-12076.37414696477,-10410.54113647597,-4744.646772490689,508.9992417575777,26467.14919683871
16.602,1014618,-11272.709210143272,-8240.607664013214,19517.04166526221,5891.809234626355,4932.371760532568,-25002.71368500595,-3871.765422938876,18046.573321680175
16.6025,1014619,-3073.335483775616,-2059.392698257221,2446.1031513845355,24445.93740134587,16394.467627421112,-37931.5072268496,-5745.3124100328205,5523.039638763719
16.603,1014620,1867.497778436391,3245.1584276195827,-21181.740662674736,35956.92920548882,21048.171284479344,-37640.66370122882,-1623.568784848725,-1671.783547271858
16.6035,1014621,4612.46313424061,9971.327988060839,-46286.198686010684,35325.883845049924,23064.5964947318,-31933.88742725797,5490.846194024856,-245.03154283935874
16.604,1014622,6392.818249652555,17517.003993621063,-62236.76991129139,25279.01555518771,24916.50083705038,-27684.92474715797,9923.152982439533,5893.203040498112
16.6045,1014623,2399.9489865601454,17280.762972873446,-56711.7806632598,14021.715485345418,22324.04651606355,-19388.359316890805,9697.669867938213,10375.996151369833
16.605,1014624,-10940.28917962454,3166.700236201426,-25597.88101567007,7338.043736929061,10707.189558176666,262.7451493941303,6630.767676790638,8432.723837802692
16.6055,1014625,-26780.99400016312,-17886.686855021486,20842.482672093058,5116.810628516991,-6372.300601070288,24845.547687682556,1818.6714579004165,-1583.5309899381245
16.606,1014626,-32340.476642078505,-32076.4346913618,62685.973023961415,5127.1410431788245,-19430.981339018595,39255.90822404319,-5277.205099223986,-17943.92451950055
16.6065,1014627,-22578.056085801472,-33453.38360906551,83191.71656848528,6790.884847447007,-22807.447727003062,38155.39646358399,-12943.86397014165,-36355.24648750457
16.607,1014628,-5328.179222898143,-27329.717044284986,78447.24419492761,9815.973930097396,-18773.364755745257,30585.908166636815,-16042.42989781699,-51375.435370916435
16.6075,1014629,8206.75811031567,-20050.243643003574,56122.432903658155,11471.699403254548,-12678.407984645695,26135.912730449745,-11431.288385753513,-57776.86313427532
16.608,1014630,14341.745412103242,-11801.605071074453,28118.988752719488,8158.904181565056,-7712.630275282008,24468.727066188483,-2857.9986200921558,-52716.13144612765
16.6085,1014631,15688.45807178575,-1670.870688367777,5232.283370616064,169.56120120327614,-4715.019270936418,20797.31088113473,2758.2134314909563,-38259.936996926575
16.609,1014632,12940.283137995077,6063.85866830446,-5733.993283201771,-6960.33915728371,-3785.125247450908,14926.565184135092,3488.4368793999897,-20939.686181898225
16.6095,1014633,4134.948655830772,6066.087220440555,-4686.520651485904,-7601.393189953726,-4420.719996032605,10203.480460473855,3674.762583663369,-7370.645082936315
16.61,1014634,-8209.276748557315,-94.72948104028728,1633.246733461623,-2088.035133335976,-5373.2683429739955,7334.612320145606,6782.261426143272,15.18922615705742
16.6105,1014635,-15892.286943205172,-5252.013010302075,4845.920969710235,3908.8684916602624,-5501.535581709077,4094.623152132288,10448.999354709773,3347.4235670037665
16.611,1014636,-14080.613982660912,-5436.684497153163,1889.7320209057232,5756.962589482804,-4541.669356948687,-281.6550419457335,10340.626323972805,6353.3019443471585
16.6115,1014637,-7365.387906827471,-3215.6111959426744,-3356.4173724789225,3862.340223794945,-2818.222150533308,-4144.136657808131,6219.565042952555,10817.870016843006
16.612,1014638,-3287.924300564975,-2158.9349318540612,-5779.440211557466,1348.301311976546,-587.9748665182399,-6313.713364646506,1743.1949638288274,15036.491399335875
16.6125,1014639,-2918.403738621031,-1905.7390032814621,-5333.320639032673,-320.08830745330965,1913.0616556974135,-6988.305938729853,-253.39679072046147,15806.192762141376
16.613,1014640,-1814.773157313028,125.25980642923787,-6123.341385786494,-2570.248733229697,3940.3015238674416,-5863.395190223187,-2.559265022595241,12308.756401278322
16.6135,1014641,2165.8520841137088,4956.85004797194,-10345.567245979651,-7460.67257043792,4587.003585165535,-2345.3191374055905,921.8331272876194,7520.02010928436
16.614,1014642,7395.252950548112,11496.755638989514,-16730.535863788708,-14693.634641239649,4252.078622618764,916.9510192929338,1636.9657943626316,5726.166479216393
16.6145,1014643,14099.499831238969,18282.633043112717,-25540.247214707877,-20690.88456133714,5244.470036213761,-2824.294759187127,2312.2318158672424,9116.591808799487
16.615,1014644,24927.981221627408,24470.382408533595,-40035.28173867773,-21268.588495201253,9862.151365146783,-17781.137112787652,3798.1270718032174,16026.36527955561
